,id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
6059971,6059971,Male,25,1,41.0,0,< 1 Year,Yes,40328.0,152.0,192,1
5133759,5133759,Female,49,1,31.0,1,1-2 Year,No,2630.0,124.0,53,0
3192978,3192978,Male,48,1,35.0,0,1-2 Year,Yes,2630.0,156.0,76,0
857772,857772,Female,22,1,38.0,0,< 1 Year,No,2630.0,157.0,284,0
4932410,4932410,Male,64,1,28.0,0,1-2 Year,Yes,32113.0,26.0,83,0
10959397,10959397,Male,55,1,28.0,0,1-2 Year,Yes,46365.0,122.0,272,0
7432518,7432518,Male,23,1,37.0,0,< 1 Year,No,31439.0,152.0,263,0
6349015,6349015,Male,60,1,29.0,0,1-2 Year,Yes,39347.0,124.0,172,0
896030,896030,Female,45,1,28.0,0,1-2 Year,Yes,44663.0,26.0,133,1
10342903,10342903,Male,41,1,45.0,0,1-2 Year,Yes,28257.0,124.0,54,0
6003323,6003323,Male,21,1,46.0,1,< 1 Year,No,29158.0,160.0,119,0
1345980,1345980,Female,21,1,20.0,1,< 1 Year,No,2630.0,160.0,250,0
9046090,9046090,Male,66,1,28.0,0,> 2 Years,Yes,2630.0,124.0,256,1
1794054,1794054,Male,67,1,7.0,1,1-2 Year,No,37576.0,25.0,281,0
5339535,5339535,Female,47,1,28.0,1,1-2 Year,No,2630.0,15.0,240,0
6991720,6991720,Male,46,1,32.0,0,1-2 Year,No,2630.0,124.0,113,0
1648564,1648564,Male,23,1,28.0,1,< 1 Year,No,47411.0,152.0,196,0
8513781,8513781,Female,25,1,37.0,1,< 1 Year,No,32794.0,152.0,138,0
9933073,9933073,Male,46,1,28.0,0,1-2 Year,Yes,51621.0,25.0,113,0
7755610,7755610,Female,23,1,46.0,1,< 1 Year,No,40321.0,152.0,65,0
1135632,1135632,Female,34,1,18.0,0,1-2 Year,Yes,27401.0,131.0,105,0
4303739,4303739,Male,44,1,8.0,0,1-2 Year,Yes,45008.0,124.0,294,0
439139,439139,Male,29,1,28.0,1,< 1 Year,No,57726.0,152.0,86,0
8887948,8887948,Female,23,1,15.0,1,< 1 Year,No,30703.0,152.0,227,0
5567465,5567465,Female,25,1,10.0,0,< 1 Year,No,27272.0,152.0,191,0
8156002,8156002,Male,25,1,8.0,1,< 1 Year,No,39127.0,152.0,166,0
6955242,6955242,Male,59,1,8.0,0,1-2 Year,Yes,32343.0,124.0,291,0
6368249,6368249,Male,36,1,28.0,0,1-2 Year,Yes,32199.0,150.0,116,0
824815,824815,Male,37,1,46.0,0,1-2 Year,Yes,35111.0,124.0,297,0
6908168,6908168,Female,53,1,39.0,1,1-2 Year,No,33269.0,127.0,82,0
1509257,1509257,Female,41,1,28.0,0,1-2 Year,Yes,43703.0,124.0,170,0
970459,970459,Female,36,1,28.0,0,1-2 Year,Yes,36280.0,26.0,162,1
4576478,4576478,Male,38,1,18.0,0,1-2 Year,Yes,2630.0,124.0,94,1
7266347,7266347,Male,24,1,8.0,1,< 1 Year,No,24117.0,152.0,136,0
10519818,10519818,Male,60,1,41.0,0,1-2 Year,No,2630.0,156.0,256,0
10855235,10855235,Male,43,1,28.0,1,1-2 Year,No,35644.0,122.0,24,0
8368887,8368887,Male,55,1,28.0,0,1-2 Year,Yes,51387.0,26.0,192,0
9027458,9027458,Female,24,1,8.0,0,< 1 Year,No,41693.0,152.0,77,0
9519695,9519695,Male,30,1,28.0,0,1-2 Year,No,24884.0,124.0,100,0
4187491,4187491,Male,38,1,28.0,0,1-2 Year,Yes,29264.0,124.0,266,1
7893693,7893693,Male,24,1,41.0,0,< 1 Year,Yes,34163.0,152.0,144,1
2806081,2806081,Male,21,1,50.0,1,< 1 Year,No,36790.0,152.0,144,0
10797056,10797056,Female,77,1,17.0,0,1-2 Year,Yes,39241.0,124.0,77,0
9878562,9878562,Male,74,1,29.0,0,> 2 Years,Yes,27155.0,26.0,84,0
8008356,8008356,Male,44,1,28.0,0,1-2 Year,Yes,50873.0,26.0,134,1
2105530,2105530,Male,29,1,30.0,0,< 1 Year,Yes,2630.0,160.0,12,0
3104070,3104070,Female,27,1,8.0,0,< 1 Year,Yes,39437.0,152.0,18,0
11158446,11158446,Female,50,1,28.0,0,1-2 Year,Yes,34504.0,26.0,116,1
4789459,4789459,Female,36,1,34.0,0,1-2 Year,Yes,32057.0,151.0,290,0
9227554,9227554,Male,37,1,4.0,0,1-2 Year,No,29342.0,26.0,149,0
3675642,3675642,Female,24,1,47.0,1,< 1 Year,No,31377.0,152.0,143,0
11181521,11181521,Female,26,1,15.0,1,< 1 Year,No,32157.0,152.0,239,0
1441263,1441263,Male,48,1,41.0,0,1-2 Year,Yes,2630.0,26.0,213,0
8848101,8848101,Male,27,1,50.0,1,< 1 Year,No,27784.0,152.0,228,0
10917738,10917738,Female,68,1,29.0,0,1-2 Year,Yes,34304.0,26.0,172,0
1059274,1059274,Female,35,1,28.0,1,1-2 Year,No,2630.0,26.0,261,0
6273103,6273103,Female,23,1,24.0,1,< 1 Year,No,24392.0,152.0,261,0
3752038,3752038,Female,23,1,33.0,1,< 1 Year,No,2630.0,160.0,85,0
4720884,4720884,Female,27,1,2.0,1,< 1 Year,No,26390.0,152.0,294,0
3807047,3807047,Male,40,1,28.0,0,1-2 Year,Yes,27244.0,124.0,212,1
11228643,11228643,Female,30,1,28.0,0,1-2 Year,Yes,31483.0,26.0,151,0
2497329,2497329,Male,24,1,25.0,1,< 1 Year,No,27369.0,152.0,232,0
11116341,11116341,Male,49,1,28.0,0,1-2 Year,Yes,43268.0,125.0,24,0
3361524,3361524,Male,54,1,28.0,1,1-2 Year,No,32408.0,26.0,290,0
8234891,8234891,Male,61,1,28.0,1,1-2 Year,No,2630.0,124.0,139,0
2910243,2910243,Female,58,1,18.0,0,1-2 Year,No,2630.0,156.0,85,0
196083,196083,Female,42,1,28.0,1,1-2 Year,No,36994.0,124.0,142,0
7151243,7151243,Female,24,1,8.0,1,< 1 Year,No,42608.0,152.0,277,0
2317149,2317149,Female,37,1,28.0,0,1-2 Year,Yes,45245.0,124.0,263,0
5394387,5394387,Male,67,1,17.0,0,1-2 Year,Yes,52322.0,124.0,284,0
1283790,1283790,Female,23,1,45.0,0,< 1 Year,Yes,32588.0,152.0,120,0
10605415,10605415,Female,41,1,41.0,1,1-2 Year,No,26694.0,152.0,211,0
10591638,10591638,Male,69,1,32.0,1,1-2 Year,No,28978.0,124.0,282,0
11431993,11431993,Female,24,1,8.0,0,< 1 Year,Yes,40600.0,124.0,272,0
8945066,8945066,Female,31,1,33.0,1,< 1 Year,No,36166.0,152.0,62,0
3286273,3286273,Female,23,1,8.0,1,< 1 Year,No,39780.0,152.0,251,0
7936716,7936716,Female,36,1,3.0,0,1-2 Year,Yes,2630.0,156.0,282,0
9911810,9911810,Male,51,1,28.0,0,1-2 Year,Yes,42606.0,26.0,266,1
8137552,8137552,Female,48,1,28.0,0,1-2 Year,Yes,51695.0,26.0,171,0
4439765,4439765,Female,43,1,28.0,1,1-2 Year,No,33135.0,26.0,281,0
9952182,9952182,Female,60,1,29.0,0,1-2 Year,Yes,30049.0,124.0,268,0
2940563,2940563,Male,25,1,49.0,0,< 1 Year,Yes,25499.0,152.0,194,0
7993283,7993283,Male,22,1,50.0,0,< 1 Year,Yes,28954.0,152.0,196,0
10418356,10418356,Male,44,1,11.0,0,1-2 Year,Yes,27602.0,26.0,218,1
3802265,3802265,Female,32,1,41.0,0,< 1 Year,Yes,39766.0,124.0,282,1
255362,255362,Female,40,1,28.0,0,1-2 Year,Yes,61726.0,124.0,157,1
7144284,7144284,Female,24,1,37.0,1,< 1 Year,No,54317.0,152.0,190,0
9178879,9178879,Male,24,1,3.0,0,< 1 Year,No,2630.0,152.0,197,0
2522940,2522940,Female,21,1,46.0,0,< 1 Year,Yes,27098.0,152.0,91,0
8540372,8540372,Male,56,1,28.0,0,1-2 Year,Yes,45281.0,26.0,167,1
916480,916480,Male,46,1,28.0,0,1-2 Year,Yes,47924.0,124.0,101,0
5823377,5823377,Male,23,1,41.0,1,< 1 Year,No,27594.0,160.0,209,0
1470125,1470125,Male,47,1,0.0,1,1-2 Year,No,2630.0,7.0,92,0
2629324,2629324,Female,29,1,14.0,1,< 1 Year,No,27538.0,152.0,273,0
5685624,5685624,Female,48,1,28.0,0,> 2 Years,Yes,44002.0,26.0,99,0
3083523,3083523,Male,20,1,15.0,0,< 1 Year,Yes,31406.0,160.0,159,0
1383216,1383216,Female,52,1,43.0,1,1-2 Year,No,52753.0,124.0,112,0
7500918,7500918,Female,22,1,11.0,1,< 1 Year,No,58660.0,152.0,257,0
3695226,3695226,Male,65,1,48.0,0,1-2 Year,Yes,2630.0,103.0,27,0
420164,420164,Female,28,1,3.0,1,< 1 Year,No,31446.0,152.0,198,0
8693162,8693162,Male,29,1,21.0,1,< 1 Year,No,34708.0,152.0,118,0
1843139,1843139,Female,24,1,41.0,1,< 1 Year,No,31271.0,152.0,260,0
3943359,3943359,Male,33,1,48.0,0,< 1 Year,Yes,2630.0,154.0,228,0
8272643,8272643,Male,25,1,8.0,1,< 1 Year,No,39745.0,152.0,297,0
1441348,1441348,Female,59,1,28.0,1,1-2 Year,No,52647.0,26.0,146,0
5631188,5631188,Male,48,1,28.0,0,1-2 Year,Yes,52693.0,26.0,18,0
4652208,4652208,Male,39,1,28.0,1,1-2 Year,No,44164.0,124.0,287,0
3973157,3973157,Female,26,1,28.0,1,< 1 Year,No,37126.0,152.0,226,0
48307,48307,Male,72,1,28.0,0,1-2 Year,Yes,49443.0,26.0,244,0
5403632,5403632,Male,44,1,28.0,0,1-2 Year,Yes,37193.0,122.0,207,0
3743130,3743130,Female,27,1,45.0,1,< 1 Year,No,28191.0,152.0,207,0
1399591,1399591,Female,61,1,28.0,1,1-2 Year,No,59866.0,124.0,162,0
3193676,3193676,Male,44,1,28.0,0,1-2 Year,Yes,44971.0,26.0,116,0
7883451,7883451,Male,26,1,41.0,1,< 1 Year,No,37256.0,152.0,275,0
9838855,9838855,Female,26,1,18.0,1,< 1 Year,No,32524.0,152.0,179,0
6008055,6008055,Male,51,1,28.0,1,1-2 Year,Yes,45983.0,26.0,17,0
9563086,9563086,Female,36,1,28.0,0,1-2 Year,Yes,32515.0,154.0,149,0
1536414,1536414,Male,21,1,26.0,0,1-2 Year,Yes,36796.0,124.0,245,0
7672729,7672729,Female,46,1,28.0,0,1-2 Year,Yes,45104.0,26.0,270,1
7501707,7501707,Male,42,1,28.0,1,1-2 Year,No,46998.0,124.0,212,0
3528772,3528772,Male,62,1,28.0,0,1-2 Year,Yes,61362.0,52.0,104,0
1935601,1935601,Male,23,1,49.0,1,< 1 Year,No,2630.0,152.0,276,0
5154220,5154220,Female,39,1,28.0,0,1-2 Year,Yes,35850.0,26.0,223,1
11422832,11422832,Male,50,1,28.0,0,1-2 Year,Yes,48842.0,26.0,151,1
4747556,4747556,Female,22,1,11.0,1,< 1 Year,No,24782.0,152.0,216,0
7843027,7843027,Male,63,1,8.0,0,1-2 Year,No,2630.0,152.0,108,0
6183872,6183872,Male,21,1,35.0,0,1-2 Year,Yes,26694.0,124.0,295,0
10677136,10677136,Female,37,1,28.0,1,1-2 Year,No,29798.0,124.0,211,0
3618287,3618287,Female,22,1,47.0,0,< 1 Year,Yes,25483.0,152.0,58,0
1812704,1812704,Male,50,1,13.0,0,1-2 Year,Yes,42499.0,26.0,220,0
3713851,3713851,Female,62,1,39.0,1,1-2 Year,No,2630.0,124.0,178,0
9768404,9768404,Male,20,1,28.0,0,< 1 Year,Yes,38452.0,124.0,34,0
9480331,9480331,Female,41,1,21.0,1,1-2 Year,No,2630.0,152.0,10,0
8270531,8270531,Male,34,1,28.0,1,1-2 Year,Yes,29364.0,26.0,72,0
9883641,9883641,Male,26,1,21.0,1,< 1 Year,No,24224.0,152.0,263,0
6031121,6031121,Male,21,1,15.0,0,< 1 Year,Yes,48822.0,160.0,108,0
7906334,7906334,Male,25,1,37.0,1,< 1 Year,No,31775.0,152.0,283,0
5627172,5627172,Male,26,1,8.0,0,< 1 Year,Yes,29407.0,152.0,22,0
5344131,5344131,Male,29,1,28.0,0,< 1 Year,Yes,28279.0,152.0,57,0
4117228,4117228,Male,53,1,28.0,0,1-2 Year,Yes,42118.0,26.0,251,0
1977559,1977559,Male,25,1,8.0,1,< 1 Year,No,40864.0,152.0,130,0
9488950,9488950,Female,43,1,36.0,0,1-2 Year,Yes,2630.0,156.0,65,1
3713449,3713449,Female,24,1,11.0,1,< 1 Year,No,26404.0,152.0,151,0
8108299,8108299,Male,63,1,28.0,0,> 2 Years,Yes,50902.0,26.0,171,0
11151156,11151156,Female,44,1,11.0,0,1-2 Year,Yes,38467.0,26.0,53,1
8480352,8480352,Female,46,1,29.0,0,1-2 Year,Yes,38880.0,124.0,84,0
1924958,1924958,Female,27,1,8.0,1,< 1 Year,No,38470.0,152.0,155,0
4818242,4818242,Male,22,1,45.0,0,< 1 Year,Yes,20505.0,152.0,38,0
8561159,8561159,Male,45,1,28.0,0,1-2 Year,Yes,46931.0,26.0,37,1
5463455,5463455,Female,42,1,8.0,1,1-2 Year,No,37071.0,152.0,141,0
2188878,2188878,Male,68,1,41.0,1,1-2 Year,No,60533.0,124.0,168,0
10327073,10327073,Male,50,1,28.0,1,1-2 Year,No,2630.0,122.0,39,0
7840238,7840238,Female,44,1,36.0,0,1-2 Year,No,27598.0,152.0,224,0
6635555,6635555,Female,26,1,6.0,1,< 1 Year,No,23251.0,152.0,185,0
8562701,8562701,Male,24,1,11.0,1,< 1 Year,No,37519.0,152.0,215,0
9312832,9312832,Female,42,1,28.0,0,1-2 Year,Yes,49015.0,26.0,249,0
6534280,6534280,Male,21,1,30.0,0,< 1 Year,Yes,28868.0,152.0,81,1
11469518,11469518,Female,27,1,28.0,1,< 1 Year,No,54916.0,152.0,147,0
10104417,10104417,Female,46,1,28.0,0,> 2 Years,Yes,53137.0,26.0,228,0
8908360,8908360,Male,53,1,11.0,1,1-2 Year,No,2630.0,26.0,245,0
4439739,4439739,Female,28,1,28.0,1,< 1 Year,No,72544.0,152.0,227,0
8686758,8686758,Male,26,1,47.0,1,< 1 Year,No,34102.0,152.0,65,0
3933946,3933946,Female,45,1,28.0,0,1-2 Year,Yes,30991.0,122.0,288,0
9752746,9752746,Female,25,1,37.0,0,< 1 Year,Yes,36994.0,152.0,204,0
1383792,1383792,Female,54,1,28.0,0,1-2 Year,Yes,38775.0,26.0,182,1
7352749,7352749,Female,31,1,30.0,0,< 1 Year,Yes,28313.0,152.0,92,0
3736072,3736072,Male,50,1,41.0,0,1-2 Year,Yes,27952.0,124.0,140,0
2327113,2327113,Female,25,1,48.0,0,< 1 Year,Yes,2630.0,152.0,83,0
10455800,10455800,Female,28,1,18.0,0,1-2 Year,Yes,2630.0,157.0,253,0
10497471,10497471,Male,44,1,28.0,0,> 2 Years,Yes,38700.0,124.0,222,0
1812319,1812319,Male,32,1,3.0,0,< 1 Year,Yes,20251.0,157.0,181,1
9765643,9765643,Male,21,1,47.0,1,< 1 Year,No,48764.0,152.0,245,0
8893268,8893268,Female,25,1,32.0,0,< 1 Year,Yes,28429.0,152.0,181,0
8337021,8337021,Female,23,1,34.0,0,< 1 Year,Yes,35536.0,151.0,276,0
3310592,3310592,Male,65,1,11.0,1,1-2 Year,No,46654.0,26.0,29,0
10036231,10036231,Female,31,1,46.0,1,1-2 Year,No,23700.0,124.0,152,0
9383730,9383730,Male,21,1,36.0,1,1-2 Year,Yes,2630.0,156.0,275,0
11008096,11008096,Male,66,1,28.0,0,> 2 Years,Yes,38128.0,25.0,242,1
10393972,10393972,Male,44,1,8.0,1,1-2 Year,No,43825.0,124.0,168,0
4236711,4236711,Female,37,1,29.0,0,1-2 Year,Yes,2630.0,124.0,298,0
5603195,5603195,Male,25,1,37.0,0,< 1 Year,Yes,38763.0,26.0,286,1
5596702,5596702,Male,37,1,28.0,0,1-2 Year,Yes,33730.0,26.0,131,0
520337,520337,Female,45,1,28.0,0,1-2 Year,Yes,38214.0,124.0,159,0
4940616,4940616,Male,26,1,28.0,1,< 1 Year,No,33294.0,152.0,259,0
818550,818550,Female,28,1,23.0,1,< 1 Year,No,30457.0,152.0,169,0
10850681,10850681,Female,29,1,28.0,0,1-2 Year,Yes,2630.0,157.0,172,1
4452390,4452390,Male,36,1,39.0,0,1-2 Year,Yes,2630.0,8.0,155,0
7407603,7407603,Male,26,1,50.0,0,< 1 Year,Yes,2630.0,152.0,130,0
9213368,9213368,Male,22,1,28.0,0,< 1 Year,Yes,2630.0,152.0,277,0
6875894,6875894,Female,67,1,28.0,0,1-2 Year,Yes,43855.0,124.0,129,0
10043981,10043981,Female,23,1,2.0,1,< 1 Year,No,2630.0,151.0,227,0
10986367,10986367,Male,22,1,3.0,1,< 1 Year,No,31518.0,152.0,124,0
10780769,10780769,Male,54,1,45.0,0,> 2 Years,Yes,2630.0,26.0,83,0
5460507,5460507,Female,57,1,33.0,0,1-2 Year,No,2630.0,124.0,142,0
8837848,8837848,Female,38,1,46.0,1,1-2 Year,No,29281.0,11.0,141,0
4576590,4576590,Male,64,1,41.0,1,1-2 Year,No,48179.0,26.0,160,0
5598007,5598007,Female,21,1,8.0,0,< 1 Year,Yes,36341.0,160.0,225,0
9791917,9791917,Male,34,1,8.0,0,1-2 Year,Yes,43264.0,124.0,249,0
7158870,7158870,Male,65,1,46.0,1,1-2 Year,No,2630.0,11.0,42,0
2592136,2592136,Female,39,1,28.0,0,1-2 Year,Yes,49441.0,124.0,182,0
7921887,7921887,Female,51,1,28.0,0,1-2 Year,Yes,44200.0,120.0,14,0
3180326,3180326,Male,44,1,28.0,0,1-2 Year,Yes,47876.0,124.0,58,0
5863830,5863830,Female,60,1,28.0,0,> 2 Years,Yes,43714.0,26.0,192,0
4677076,4677076,Female,29,1,6.0,1,< 1 Year,No,24684.0,152.0,75,0
3898409,3898409,Female,21,1,30.0,1,< 1 Year,No,28920.0,152.0,215,0
7731135,7731135,Female,29,1,8.0,1,< 1 Year,No,56321.0,152.0,76,0
9144758,9144758,Male,23,1,15.0,0,< 1 Year,Yes,27120.0,152.0,76,0
6244415,6244415,Male,25,1,30.0,1,< 1 Year,No,31517.0,152.0,257,0
9069229,9069229,Female,27,1,3.0,0,< 1 Year,Yes,24598.0,152.0,162,0
2358229,2358229,Female,30,1,10.0,0,< 1 Year,Yes,2630.0,160.0,71,0
9219252,9219252,Male,47,1,28.0,0,1-2 Year,Yes,35708.0,29.0,49,1
5638941,5638941,Male,37,1,10.0,1,1-2 Year,No,2630.0,152.0,73,0
1551605,1551605,Male,25,1,6.0,1,< 1 Year,No,38681.0,152.0,194,0
11103538,11103538,Male,37,1,20.0,1,1-2 Year,No,2630.0,124.0,177,0
6025015,6025015,Female,44,1,36.0,1,1-2 Year,No,2630.0,124.0,132,0
10559726,10559726,Male,41,1,30.0,1,1-2 Year,No,24711.0,26.0,225,0
7273928,7273928,Female,26,1,11.0,1,< 1 Year,No,33004.0,152.0,274,0
8711318,8711318,Male,31,1,29.0,1,< 1 Year,No,26371.0,152.0,283,0
1493085,1493085,Female,59,1,0.0,0,1-2 Year,Yes,2630.0,7.0,207,0
3201084,3201084,Female,50,1,48.0,1,1-2 Year,No,2630.0,124.0,237,0
9055108,9055108,Female,23,1,28.0,0,1-2 Year,Yes,28585.0,26.0,194,0
1322808,1322808,Female,23,1,25.0,1,< 1 Year,No,27051.0,152.0,34,0
6984108,6984108,Female,25,1,8.0,0,< 1 Year,Yes,29985.0,152.0,56,0
10648226,10648226,Female,61,1,41.0,1,1-2 Year,No,36745.0,136.0,63,0
5111075,5111075,Female,25,1,41.0,1,< 1 Year,No,27582.0,152.0,145,0
4702413,4702413,Male,29,1,8.0,1,< 1 Year,No,25753.0,152.0,190,0
8378695,8378695,Male,43,1,28.0,1,1-2 Year,No,27309.0,124.0,26,0
5471015,5471015,Female,36,1,28.0,0,> 2 Years,Yes,63983.0,124.0,136,1
6216793,6216793,Male,38,1,8.0,0,1-2 Year,Yes,47638.0,124.0,138,0
6320683,6320683,Female,23,1,30.0,1,< 1 Year,No,32413.0,152.0,232,0
11001473,11001473,Male,43,1,46.0,1,1-2 Year,No,29594.0,26.0,74,0
5715943,5715943,Male,29,1,38.0,1,< 1 Year,No,2630.0,154.0,230,0
3029394,3029394,Male,42,1,50.0,1,1-2 Year,No,2630.0,124.0,281,0
711705,711705,Female,28,1,28.0,1,< 1 Year,No,40319.0,152.0,248,0
10126025,10126025,Male,40,1,28.0,0,1-2 Year,Yes,39711.0,124.0,174,0
2956655,2956655,Female,51,1,28.0,0,1-2 Year,Yes,38045.0,147.0,173,0
3520520,3520520,Female,24,1,8.0,1,< 1 Year,No,53356.0,152.0,272,0
7307964,7307964,Male,65,1,28.0,0,1-2 Year,Yes,55145.0,31.0,124,0
5348607,5348607,Female,23,1,28.0,0,< 1 Year,Yes,28697.0,152.0,211,0
11008519,11008519,Female,22,1,17.0,0,< 1 Year,Yes,37262.0,152.0,19,1
6208014,6208014,Female,50,1,28.0,0,1-2 Year,Yes,30276.0,26.0,131,0
2401415,2401415,Female,21,1,28.0,0,< 1 Year,Yes,28404.0,152.0,257,0
4318993,4318993,Male,23,1,28.0,0,< 1 Year,Yes,45105.0,152.0,61,0
940536,940536,Female,67,1,46.0,1,1-2 Year,Yes,31137.0,124.0,242,0
6472745,6472745,Male,40,1,28.0,0,1-2 Year,Yes,32558.0,124.0,81,1
3586174,3586174,Male,52,1,28.0,0,1-2 Year,Yes,46637.0,124.0,166,0
4690145,4690145,Male,26,1,21.0,1,< 1 Year,No,24352.0,152.0,192,0
7276634,7276634,Male,44,1,28.0,0,1-2 Year,Yes,48731.0,26.0,227,0
10694005,10694005,Female,22,1,28.0,1,< 1 Year,No,23477.0,152.0,155,0
7770277,7770277,Male,65,1,28.0,1,1-2 Year,No,53651.0,26.0,141,0
317392,317392,Female,73,1,0.0,0,1-2 Year,Yes,2630.0,26.0,295,0
1949274,1949274,Male,23,1,49.0,1,< 1 Year,No,2630.0,152.0,105,0
5773034,5773034,Male,26,1,16.0,0,< 1 Year,No,36604.0,152.0,88,0
9605448,9605448,Male,28,1,50.0,1,< 1 Year,No,23245.0,152.0,222,0
9877546,9877546,Male,57,1,28.0,1,1-2 Year,No,52688.0,26.0,192,0
5226647,5226647,Male,26,1,36.0,1,< 1 Year,No,2630.0,26.0,55,0
11440963,11440963,Female,24,1,45.0,1,< 1 Year,No,39571.0,152.0,281,0
11478240,11478240,Female,24,1,48.0,1,< 1 Year,No,2630.0,124.0,119,0
10490186,10490186,Male,21,1,45.0,0,1-2 Year,Yes,26230.0,158.0,180,0
3644517,3644517,Female,24,1,9.0,1,< 1 Year,No,2630.0,160.0,156,0
10281583,10281583,Female,28,1,21.0,1,< 1 Year,No,21330.0,152.0,96,0
10829772,10829772,Female,25,1,10.0,1,< 1 Year,No,31781.0,152.0,255,0
8894975,8894975,Female,25,1,41.0,1,< 1 Year,No,31033.0,152.0,136,0
4853597,4853597,Male,21,1,27.0,0,< 1 Year,Yes,23888.0,152.0,261,0
10432779,10432779,Male,23,1,29.0,0,< 1 Year,Yes,38374.0,152.0,198,0
5740041,5740041,Male,48,1,33.0,0,1-2 Year,Yes,2630.0,124.0,233,1
2753939,2753939,Male,39,1,3.0,0,1-2 Year,Yes,37452.0,124.0,144,0
6259954,6259954,Male,24,1,12.0,0,< 1 Year,Yes,24888.0,152.0,209,0
6135526,6135526,Female,20,1,37.0,0,< 1 Year,Yes,29051.0,160.0,59,0
2087460,2087460,Male,26,1,8.0,0,< 1 Year,Yes,43723.0,152.0,282,0
2873956,2873956,Male,28,1,29.0,1,< 1 Year,No,32672.0,151.0,232,0
10890001,10890001,Male,70,1,28.0,0,1-2 Year,Yes,2630.0,125.0,91,0
6175764,6175764,Male,23,1,5.0,0,< 1 Year,Yes,24732.0,152.0,165,1
4722316,4722316,Male,51,1,20.0,1,1-2 Year,No,2630.0,26.0,271,0
401282,401282,Female,34,1,23.0,0,1-2 Year,No,32485.0,157.0,159,0
1347877,1347877,Female,25,1,28.0,1,< 1 Year,No,39430.0,152.0,179,0
3791543,3791543,Male,42,1,28.0,0,1-2 Year,Yes,53513.0,26.0,104,1
11145576,11145576,Female,50,1,33.0,1,1-2 Year,No,25304.0,124.0,211,0
1262903,1262903,Female,24,1,9.0,0,< 1 Year,Yes,28662.0,152.0,241,0
8917624,8917624,Male,55,1,5.0,0,1-2 Year,Yes,2630.0,156.0,131,0
10648269,10648269,Male,63,1,28.0,1,1-2 Year,No,28430.0,124.0,232,0
8443175,8443175,Male,53,1,28.0,0,1-2 Year,Yes,38668.0,154.0,152,1
1169054,1169054,Male,58,1,41.0,0,> 2 Years,Yes,37420.0,26.0,238,1
6506832,6506832,Male,43,1,28.0,0,1-2 Year,Yes,34869.0,26.0,89,1
9765746,9765746,Female,30,1,10.0,0,< 1 Year,Yes,39740.0,152.0,54,1
3240943,3240943,Female,39,1,39.0,0,1-2 Year,Yes,2630.0,124.0,130,0
3366291,3366291,Female,38,1,11.0,0,1-2 Year,Yes,30854.0,124.0,229,1
3111001,3111001,Female,21,1,8.0,1,< 1 Year,No,38753.0,160.0,254,0
9245895,9245895,Male,43,1,28.0,0,1-2 Year,Yes,25231.0,124.0,101,0
2615726,2615726,Female,46,1,36.0,0,1-2 Year,Yes,32924.0,124.0,57,1
4980130,4980130,Female,22,1,7.0,0,< 1 Year,Yes,2630.0,156.0,195,0
915612,915612,Male,54,1,28.0,0,> 2 Years,Yes,69908.0,26.0,215,0
8016535,8016535,Female,23,1,30.0,1,< 1 Year,No,27365.0,152.0,207,0
3341391,3341391,Male,29,1,10.0,1,< 1 Year,No,32151.0,152.0,165,0
9691290,9691290,Female,25,1,41.0,1,< 1 Year,No,34647.0,152.0,248,0
2981284,2981284,Male,45,1,35.0,0,1-2 Year,Yes,29339.0,26.0,270,0
11412821,11412821,Male,78,1,28.0,1,1-2 Year,No,36270.0,124.0,251,0
5606348,5606348,Male,49,1,8.0,0,1-2 Year,Yes,52749.0,26.0,188,0
6514592,6514592,Male,28,1,50.0,1,< 1 Year,No,23875.0,152.0,185,0
9714782,9714782,Female,53,1,28.0,1,1-2 Year,No,38683.0,26.0,278,0
6148983,6148983,Male,31,1,28.0,0,1-2 Year,Yes,66878.0,156.0,131,1
1613336,1613336,Male,46,1,28.0,0,1-2 Year,Yes,42368.0,26.0,76,0
1833679,1833679,Male,41,1,28.0,0,1-2 Year,Yes,45402.0,124.0,202,0
2706061,2706061,Male,40,1,45.0,1,1-2 Year,No,24356.0,124.0,72,0
7875670,7875670,Male,23,1,41.0,1,< 1 Year,No,31298.0,152.0,162,0
6813978,6813978,Male,39,1,18.0,1,1-2 Year,Yes,2630.0,124.0,123,0
269891,269891,Female,24,1,36.0,1,< 1 Year,No,25147.0,152.0,262,0
10919885,10919885,Male,58,1,33.0,0,1-2 Year,Yes,28491.0,26.0,193,0
5110575,5110575,Male,24,1,8.0,1,< 1 Year,No,81499.0,152.0,166,0
6996509,6996509,Male,25,1,14.0,1,< 1 Year,No,29333.0,151.0,229,0
9273695,9273695,Male,46,1,8.0,0,1-2 Year,No,49343.0,26.0,176,0
622539,622539,Male,53,0,8.0,0,1-2 Year,No,42071.0,26.0,231,0
1501666,1501666,Female,43,1,38.0,0,1-2 Year,Yes,44906.0,124.0,84,1
5762308,5762308,Male,32,1,46.0,0,< 1 Year,Yes,25380.0,124.0,248,0
26894,26894,Female,22,1,30.0,1,< 1 Year,No,25453.0,152.0,87,0
10928667,10928667,Female,20,1,43.0,0,< 1 Year,No,46896.0,160.0,68,0
3700783,3700783,Male,22,1,29.0,1,< 1 Year,No,45318.0,152.0,87,0
